* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 8:29:07 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: RDSL-P90V-1125-B001 (Thunderbolt—overwound)
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
253.417950; 58.485; -129.8100
253.784161; 58.493; -129.7831
254.150372; 58.502; -129.7556
254.516582; 58.511; -129.7308
254.882793; 58.520; -129.7100
255.249004; 58.529; -129.6920
255.615215; 58.537; -129.6735
255.981426; 58.545; -129.6525
256.347637; 58.553; -129.6294
256.713848; 58.562; -129.6068
257.080059; 58.571; -129.5867
257.446270; 58.580; -129.5690
257.812481; 58.589; -129.5514
258.178692; 58.598; -129.5309
258.544902; 58.606; -129.5066
258.911113; 58.615; -129.4798
259.277324; 58.625; -129.4532
259.643535; 58.635; -129.4293
260.009746; 58.645; -129.4091
260.375957; 58.654; -129.3919
260.742168; 58.663; -129.3762
261.108379; 58.671; -129.3599
261.474590; 58.679; -129.3409
261.840801; 58.686; -129.3175
262.207012; 58.693; -129.2902
262.573222; 58.701; -129.2611
262.939433; 58.710; -129.2341
263.305644; 58.719; -129.2121
263.671855; 58.728; -129.1955
264.038066; 58.736; -129.1810
264.404277; 58.743; -129.1639
264.770488; 58.751; -129.1418
265.136699; 58.759; -129.1162
265.502910; 58.769; -129.0924
265.869121; 58.779; -129.0755
266.235332; 58.790; -129.0665
266.601542; 58.799; -129.0612
266.967753; 58.807; -129.0532
267.333964; 58.815; -129.0378
267.700175; 58.823; -129.0156
268.066386; 58.832; -128.9907
268.432597; 58.841; -128.9673
268.798808; 58.851; -128.9468
269.165019; 58.860; -128.9275
269.531230; 58.868; -128.9072
269.897441; 58.877; -128.8855
270.263652; 58.885; -128.8640
270.629862; 58.893; -128.8443
270.996073; 58.901; -128.8259
271.362284; 58.908; -128.8071
271.728495; 58.915; -128.7864
272.094706; 58.922; -128.7644
272.460917; 58.930; -128.7430
272.827128; 58.938; -128.7243
273.193339; 58.946; -128.7095
273.559550; 58.955; -128.6981
273.925761; 58.963; -128.6889
274.291972; 58.971; -128.6806
274.658182; 58.979; -128.6709
275.024393; 58.987; -128.6575
275.390604; 58.996; -128.6395
275.756815; 59.005; -128.6187
276.123026; 59.016; -128.5989
276.489237; 59.027; -128.5832
276.855448; 59.037; -128.5708
277.221659; 59.046; -128.5569
277.587870; 59.053; -128.5353
277.954081; 59.061; -128.5033
278.320291; 59.070; -128.4641
278.686502; 59.079; -128.4250
279.052713; 59.089; -128.3933
279.418924; 59.099; -128.3726
279.785135; 59.107; -128.3606
280.151346; 59.113; -128.3505
280.517557; 59.118; -128.3348
280.883768; 59.122; -128.3093
281.249979; 59.127; -128.2766
281.616190; 59.134; -128.2461
281.982401; 59.143; -128.2285
282.348611; 59.153; -128.2288
282.714822; 59.160; -128.2412
283.081033; 59.167; -128.2526
283.447244; 59.172; -128.2514
283.813455; 59.179; -128.2368
284.179666; 59.190; -128.2187
284.545877; 59.202; -128.2090
284.912088; 59.214; -128.2106
285.278299; 59.225; -128.2152
285.644510; 59.235; -128.2109
286.010721; 59.244; -128.1925
286.376931; 59.254; -128.1640
286.743142; 59.264; -128.1331
287.109353; 59.274; -128.1031
287.475564; 59.283; -128.0714
287.841775; 59.291; -128.0347
288.207986; 59.297; -127.9936
288.574197; 59.304; -127.9512
288.940408; 59.309; -127.9094
289.306619; 59.314; -127.8688
289.672830; 59.320; -127.8339
290.039041; 59.326; -127.8155
290.405251; 59.332; -127.8217
290.771462; 59.333; -127.8437
291.137673; 59.331; -127.8560
291.503884; 59.330; -127.8366
291.870095; 59.335; -127.7951
292.236306; 59.348; -127.7750
292.602517; 59.366; -127.8172
292.968728; 59.378; -127.9121
293.334939; 59.380; -127.9914
293.701150; 59.379; -127.9820
294.067361; 59.390; -127.8822
294.433571; 59.420; -127.7852
