* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 11:08:16 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-P90V-1125-B012  (Thunderbolt—overwound)
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
283.447244; 58.714; -128.5136
283.813455; 58.723; -128.4906
284.179666; 58.735; -128.4981
284.545877; 58.746; -128.5458
284.912088; 58.752; -128.6138
285.278299; 58.751; -128.6635
285.644510; 58.749; -128.6640
286.010721; 58.751; -128.6130
286.376931; 58.760; -128.5372
286.743142; 58.778; -128.4720
287.109353; 58.798; -128.4385
287.475564; 58.817; -128.4337
287.841775; 58.832; -128.4371
288.207986; 58.843; -128.4255
288.574197; 58.852; -128.3869
288.940408; 58.861; -128.3259
289.306619; 58.872; -128.2596
289.672830; 58.883; -128.2044
290.039041; 58.890; -128.1618
290.405251; 58.893; -128.1149
290.771462; 58.894; -128.0436
291.137673; 58.898; -127.9511
291.503884; 58.908; -127.8763
291.870095; 58.922; -127.8701
292.236306; 58.930; -127.9480
292.602517; 58.924; -128.0595
292.968728; 58.906; -128.1154
293.334939; 58.889; -128.0630
293.701150; 58.891; -127.9484
294.067361; 58.913; -127.8951
294.433571; 58.943; -127.9951
294.799782; 58.957; -128.2082
295.165993; 58.948; -128.3748
295.532204; 58.934; -128.3503
295.898415; 58.946; -128.1581
296.264626; 58.999; -128.0070
296.630837; 59.068; -128.1081
296.997048; 59.108; -128.4428
297.363259; 59.093; -128.7130
297.729470; 59.047; -128.5404
298.095681; 59.044; -127.8138
298.461891; 59.151; -126.9235
298.828102; 59.364; -126.5593
299.194313; 59.590; -127.1601
299.560524; 59.715; -128.5759
299.926735; 59.675; -130.1805
300.292946; 59.483; -131.2044
300.659157; 59.234; -131.1235
301.025368; 59.058; -130.0148
301.391579; 59.032; -128.5831
301.757790; 59.124; -127.6242
302.124000; 59.235; -127.4206
302.490211; 59.284; -127.6881
302.856422; 59.258; -127.9431
303.222633; 59.201; -127.8792
303.588844; 59.165; -127.5362
