* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:24:48 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-T60BF-1025-B001 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
234.741193; 2.55482E-5; 31.8975
235.107404; 2.55741E-5; 31.9265
235.473615; 2.55896E-5; 31.9599
235.839826; 2.56018E-5; 32.0064
236.206037; 2.56220E-5; 32.0640
236.572248; 2.56556E-5; 32.1186
236.938459; 2.56933E-5; 32.1556
237.304670; 2.57158E-5; 32.1751
237.670881; 2.57092E-5; 32.1983
238.037092; 2.56812E-5; 32.2556
238.403303; 2.56624E-5; 32.3631
238.769513; 2.56892E-5; 32.5040
239.135724; 2.57781E-5; 32.6318
239.501935; 2.59091E-5; 32.6974
239.868146; 2.60349E-5; 32.6821
240.234357; 2.61085E-5; 32.6109
240.600568; 2.61120E-5; 32.5363
240.966779; 2.60662E-5; 32.5066
241.332990; 2.60145E-5; 32.5382
241.699201; 2.59941E-5; 32.6113
242.065412; 2.60151E-5; 32.6873
242.431623; 2.60609E-5; 32.7374
242.797833; 2.61054E-5; 32.7578
243.164044; 2.61330E-5; 32.7655
243.530255; 2.61455E-5; 32.7804
243.896466; 2.61556E-5; 32.8103
244.262677; 2.61739E-5; 32.8501
244.628888; 2.62022E-5; 32.8896
244.995099; 2.62344E-5; 32.9231
245.361310; 2.62648E-5; 32.9524
245.727521; 2.62920E-5; 32.9828
246.093732; 2.63183E-5; 33.0166
246.459943; 2.63457E-5; 33.0530
246.826153; 2.63739E-5; 33.0897
247.192364; 2.64009E-5; 33.1271
247.558575; 2.64262E-5; 33.1669
247.924786; 2.64518E-5; 33.2105
