* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:08:50 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: RDSL-T50SL-1025-B002
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
242.431623; 2.08517E-5; 34.0912
242.797833; 2.08958E-5; 34.1033
243.164044; 2.09083E-5; 34.1024
243.530255; 2.09012E-5; 34.1251
243.896466; 2.08994E-5; 34.1771
244.262677; 2.09172E-5; 34.2367
244.628888; 2.09499E-5; 34.2798
244.995099; 2.09820E-5; 34.3006
245.361310; 2.10027E-5; 34.3121
245.727521; 2.10142E-5; 34.3318
246.093732; 2.10266E-5; 34.3656
246.459943; 2.10473E-5; 34.4059
246.826153; 2.10753E-5; 34.4421
247.192364; 2.11038E-5; 34.4709
247.558575; 2.11278E-5; 34.4981
247.924786; 2.11485E-5; 34.5310
248.290997; 2.11710E-5; 34.5711
248.657208; 2.11984E-5; 34.6135
