* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:59:23 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-TRVS-1025-B001 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
220.825179; 2.48629E-5; 34.3010
221.191390; 2.48932E-5; 34.3361
221.557601; 2.49207E-5; 34.3728
221.923812; 2.49474E-5; 34.4130
222.290023; 2.49739E-5; 34.4562
222.656234; 2.50031E-5; 34.5001
223.022444; 2.50346E-5; 34.5417
223.388655; 2.50677E-5; 34.5798
223.754866; 2.50980E-5; 34.6155
224.121077; 2.51245E-5; 34.6517
224.487288; 2.51486E-5; 34.6911
224.853499; 2.51735E-5; 34.7349
225.219710; 2.52019E-5; 34.7814
225.585921; 2.52344E-5; 34.8269
225.952132; 2.52698E-5; 34.8682
226.318343; 2.53051E-5; 34.9034
226.684554; 2.53378E-5; 34.9345
227.050764; 2.53664E-5; 34.9650
227.416975; 2.53916E-5; 34.9992
227.783186; 2.54163E-5; 35.0388
228.149397; 2.54442E-5; 35.0840
228.515608; 2.54789E-5; 35.1310
228.881819; 2.55201E-5; 35.1740
229.248030; 2.55635E-5; 35.2086
229.614241; 2.56024E-5; 35.2359
229.980452; 2.56331E-5; 35.2628
230.346663; 2.56576E-5; 35.2967
230.712873; 2.56831E-5; 35.3409
231.079084; 2.57161E-5; 35.3906
231.445295; 2.57562E-5; 35.4367
231.811506; 2.57962E-5; 35.4742
232.177717; 2.58283E-5; 35.5067
232.543928; 2.58522E-5; 35.5443
232.910139; 2.58760E-5; 35.5924
233.276350; 2.59086E-5; 35.6457
233.642561; 2.59500E-5; 35.6909
234.008772; 2.59887E-5; 35.7210
234.374983; 2.60127E-5; 35.7436
234.741193; 2.60226E-5; 35.7774
235.107404; 2.60352E-5; 35.8323
235.473615; 2.60693E-5; 35.8964
235.839826; 2.61259E-5; 35.9425
236.206037; 2.61820E-5; 35.9532
236.572248; 2.62077E-5; 35.9432
236.938459; 2.61972E-5; 35.9541
237.304670; 2.61840E-5; 36.0199
237.670881; 2.62216E-5; 36.1289
238.037092; 2.63385E-5; 36.2174
238.403303; 2.65023E-5; 36.2111
238.769513; 2.66290E-5; 36.0864
239.135724; 2.66362E-5; 35.9014
239.501935; 2.65060E-5; 35.7691
239.868146; 2.63072E-5; 35.7883
240.234357; 2.61565E-5; 35.9756
240.600568; 2.61433E-5; 36.2486
240.966779; 2.62738E-5; 36.4811
241.332990; 2.64731E-5; 36.5874
241.699201; 2.66420E-5; 36.5721
242.065412; 2.67225E-5; 36.5086
242.431623; 2.67263E-5; 36.4786
242.797833; 2.67097E-5; 36.5175
243.164044; 2.67241E-5; 36.6035
243.530255; 2.67810E-5; 36.6880
243.896466; 2.68553E-5; 36.7396
244.262677; 2.69153E-5; 36.7623
244.628888; 2.69492E-5; 36.7814
244.995099; 2.69694E-5; 36.8165
