* Measurement data measured by REW V5.40 beta 118
* Source: SSL 2+, MICROPHONE, L, volume: no control MINUS R
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 28, 2026, 10:31:09 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-SKLK-0326-B006-HW-UB Mar 28
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
232.543963; 5.66474E-6; 37.8967
232.910174; 5.66764E-6; 37.9293
233.276385; 5.67219E-6; 37.9786
233.642595; 5.68019E-6; 38.0371
234.008806; 5.69167E-6; 38.0923
234.375017; 5.70448E-6; 38.1347
234.741228; 5.71580E-6; 38.1666
235.107439; 5.72427E-6; 38.1991
235.473650; 5.73099E-6; 38.2413
235.839861; 5.73845E-6; 38.2909
236.206072; 5.74773E-6; 38.3341
236.572283; 5.75716E-6; 38.3577
236.938494; 5.76342E-6; 38.3642
237.304705; 5.76531E-6; 38.3734
237.670916; 5.76601E-6; 38.4081
238.037127; 5.77216E-6; 38.4717
238.403338; 5.78887E-6; 38.5385
238.769549; 5.81489E-6; 38.5690
239.135760; 5.84180E-6; 38.5397
239.501971; 5.85885E-6; 38.4668
239.868182; 5.86027E-6; 38.4017
240.234393; 5.84948E-6; 38.4007
240.600604; 5.83713E-6; 38.4871
240.966815; 5.83396E-6; 38.6367
241.333026; 5.84396E-6; 38.7943
241.699237; 5.86271E-6; 38.9113
242.065448; 5.88134E-6; 38.9716
242.431659; 5.89312E-6; 38.9941
242.797870; 5.89714E-6; 39.0114
243.164081; 5.89755E-6; 39.0453
243.530292; 5.89938E-6; 39.0961
243.896503; 5.90516E-6; 39.1506
244.262714; 5.91424E-6; 39.1965
244.628925; 5.92463E-6; 39.2315
244.995135; 5.93479E-6; 39.2602
245.361346; 5.94435E-6; 39.2876
245.727557; 5.95326E-6; 39.3157
246.093768; 5.96119E-6; 39.3452
246.459979; 5.96777E-6; 39.3781
246.826190; 5.97340E-6; 39.4186
